UserID,디스플레이,상태,자세,방향,개수
100,Laptop,rgb,D,E,104
100,Laptop,rgb,D,F,90
100,Laptop,rgb,D,T,102
100,Laptop,rgb,D,U,92
100,Monitor,rgb,D,C,79
100,Monitor,rgb,D,D,94
100,Monitor,rgb,D,E,76
100,Monitor,rgb,D,S,81
100,Monitor,rgb,D,U,85
101,Laptop,rgb,D,C,96
101,Laptop,rgb,D,D,83
101,Laptop,rgb,D,E,81
101,Laptop,rgb,D,F,78
101,Laptop,rgb,D,T,84
101,Laptop,rgb,D,U,102
101,Monitor,rgb,D,C,83
101,Monitor,rgb,D,D,91
101,Monitor,rgb,D,E,85
101,Monitor,rgb,D,S,79
101,Monitor,rgb,D,U,93
102,Laptop,rgb,D,C,97
102,Laptop,rgb,D,D,96
102,Laptop,rgb,D,E,101
102,Laptop,rgb,D,F,100
102,Laptop,rgb,D,T,84
102,Laptop,rgb,D,U,93
102,Monitor,rgb,D,C,73
102,Monitor,rgb,D,D,76
102,Monitor,rgb,D,E,88
102,Monitor,rgb,D,S,76
102,Monitor,rgb,D,U,64
103,Laptop,rgb,D,C,85
103,Laptop,rgb,D,D,72
103,Laptop,rgb,D,E,102
103,Laptop,rgb,D,F,81
103,Laptop,rgb,D,T,84
103,Laptop,rgb,D,U,85
103,Monitor,rgb,D,C,84
103,Monitor,rgb,D,D,77
103,Monitor,rgb,D,E,80
103,Monitor,rgb,D,S,82
103,Monitor,rgb,D,U,83
104,Laptop,rgb,D,C,95
104,Laptop,rgb,D,D,92
104,Laptop,rgb,D,E,88
104,Laptop,rgb,D,F,75
104,Laptop,rgb,D,T,82
104,Laptop,rgb,D,U,87
104,Monitor,rgb,D,C,72
104,Monitor,rgb,D,D,66
104,Monitor,rgb,D,E,72
104,Monitor,rgb,D,S,71
104,Monitor,rgb,D,U,84
105,Laptop,rgb,D,C,83
105,Laptop,rgb,D,D,83
105,Laptop,rgb,D,E,110
105,Laptop,rgb,D,F,92
105,Laptop,rgb,D,T,82
105,Laptop,rgb,D,U,113
105,Monitor,rgb,D,C,84
105,Monitor,rgb,D,D,85
105,Monitor,rgb,D,E,73
105,Monitor,rgb,D,S,76
105,Monitor,rgb,D,U,85
106,Laptop,rgb,D,C,93
106,Laptop,rgb,D,D,82
106,Laptop,rgb,D,E,78
106,Laptop,rgb,D,F,89
106,Laptop,rgb,D,T,96
106,Laptop,rgb,D,U,87
106,Monitor,rgb,D,C,96
106,Monitor,rgb,D,D,84
106,Monitor,rgb,D,E,92
106,Monitor,rgb,D,S,93
106,Monitor,rgb,D,U,86
107,Laptop,rgb,D,C,84
107,Laptop,rgb,D,D,95
107,Laptop,rgb,D,E,104
107,Laptop,rgb,D,F,91
107,Laptop,rgb,D,T,95
107,Laptop,rgb,D,U,105
107,Monitor,rgb,D,C,86
107,Monitor,rgb,D,D,78
107,Monitor,rgb,D,E,85
107,Monitor,rgb,D,S,69
107,Monitor,rgb,D,U,96
108,Laptop,rgb,D,C,87
108,Laptop,rgb,D,D,88
108,Laptop,rgb,D,E,82
108,Laptop,rgb,D,F,80
108,Laptop,rgb,D,T,96
108,Laptop,rgb,D,U,102
108,Monitor,rgb,D,C,72
108,Monitor,rgb,D,D,70
108,Monitor,rgb,D,E,83
108,Monitor,rgb,D,S,87
108,Monitor,rgb,D,U,85
109,Laptop,rgb,D,C,102
109,Laptop,rgb,D,D,102
109,Laptop,rgb,D,E,110
109,Laptop,rgb,D,F,53
109,Laptop,rgb,D,T,85
109,Laptop,rgb,D,U,86
109,Monitor,rgb,D,C,77
109,Monitor,rgb,D,D,72
109,Monitor,rgb,D,E,75
109,Monitor,rgb,D,S,69
109,Monitor,rgb,D,U,80
110,Laptop,rgb,D,C,91
110,Laptop,rgb,D,D,71
110,Laptop,rgb,D,E,90
110,Laptop,rgb,D,F,93
110,Laptop,rgb,D,T,76
110,Laptop,rgb,D,U,83
110,Monitor,rgb,D,C,93
110,Monitor,rgb,D,D,77
110,Monitor,rgb,D,E,82
110,Monitor,rgb,D,S,95
110,Monitor,rgb,D,U,74
111,Laptop,rgb,D,C,81
111,Laptop,rgb,D,D,91
111,Laptop,rgb,D,E,98
111,Laptop,rgb,D,F,92
111,Laptop,rgb,D,T,94
111,Laptop,rgb,D,U,93
111,Monitor,rgb,D,C,65
111,Monitor,rgb,D,D,73
111,Monitor,rgb,D,E,89
111,Monitor,rgb,D,S,88
111,Monitor,rgb,D,U,85
112,Laptop,rgb,D,C,83
112,Laptop,rgb,D,D,111
112,Laptop,rgb,D,E,83
112,Laptop,rgb,D,F,95
112,Laptop,rgb,D,T,94
112,Laptop,rgb,D,U,83
112,Monitor,rgb,D,C,73
112,Monitor,rgb,D,D,65
112,Monitor,rgb,D,E,90
112,Monitor,rgb,D,S,73
112,Monitor,rgb,D,U,93
113,Laptop,rgb,D,C,92
113,Laptop,rgb,D,D,95
113,Laptop,rgb,D,E,75
113,Laptop,rgb,D,F,98
113,Laptop,rgb,D,T,81
113,Laptop,rgb,D,U,77
113,Monitor,rgb,D,C,85
113,Monitor,rgb,D,D,69
113,Monitor,rgb,D,E,79
113,Monitor,rgb,D,S,77
113,Monitor,rgb,D,U,95
114,Laptop,rgb,D,C,99
114,Laptop,rgb,D,D,84
114,Laptop,rgb,D,E,90
114,Laptop,rgb,D,F,87
114,Laptop,rgb,D,T,87
114,Laptop,rgb,D,U,79
114,Monitor,rgb,D,C,91
114,Monitor,rgb,D,D,95
114,Monitor,rgb,D,E,80
114,Monitor,rgb,D,S,93
114,Monitor,rgb,D,U,77
115,Laptop,rgb,D,C,73
115,Laptop,rgb,D,D,95
115,Laptop,rgb,D,E,96
115,Laptop,rgb,D,F,60
115,Laptop,rgb,D,T,76
115,Laptop,rgb,D,U,94
115,Monitor,rgb,D,C,68
115,Monitor,rgb,D,D,83
115,Monitor,rgb,D,E,81
115,Monitor,rgb,D,S,87
115,Monitor,rgb,D,U,82
116,Laptop,rgb,D,C,88
116,Laptop,rgb,D,D,93
116,Laptop,rgb,D,E,97
116,Laptop,rgb,D,F,81
116,Laptop,rgb,D,T,91
116,Laptop,rgb,D,U,90
116,Monitor,rgb,D,C,72
116,Monitor,rgb,D,D,80
116,Monitor,rgb,D,E,78
116,Monitor,rgb,D,S,73
116,Monitor,rgb,D,U,74
117,Laptop,rgb,D,C,92
117,Laptop,rgb,D,D,87
117,Laptop,rgb,D,E,79
117,Laptop,rgb,D,F,74
117,Laptop,rgb,D,T,84
117,Laptop,rgb,D,U,85
117,Monitor,rgb,D,C,84
117,Monitor,rgb,D,D,72
117,Monitor,rgb,D,E,81
117,Monitor,rgb,D,S,83
117,Monitor,rgb,D,U,74
118,Laptop,rgb,D,C,105
118,Laptop,rgb,D,D,89
118,Laptop,rgb,D,E,89
118,Laptop,rgb,D,F,80
118,Laptop,rgb,D,T,88
118,Laptop,rgb,D,U,81
118,Monitor,rgb,D,C,75
118,Monitor,rgb,D,D,80
118,Monitor,rgb,D,E,82
118,Monitor,rgb,D,S,93
118,Monitor,rgb,D,U,73
119,Laptop,rgb,D,C,80
119,Laptop,rgb,D,D,83
119,Laptop,rgb,D,E,91
119,Laptop,rgb,D,F,82
119,Laptop,rgb,D,T,82
119,Laptop,rgb,D,U,102
119,Monitor,rgb,D,C,80
119,Monitor,rgb,D,D,72
119,Monitor,rgb,D,E,74
119,Monitor,rgb,D,S,71
119,Monitor,rgb,D,U,73
120,Laptop,rgb,D,C,87
120,Laptop,rgb,D,D,89
120,Laptop,rgb,D,E,104
120,Laptop,rgb,D,F,78
120,Laptop,rgb,D,T,83
120,Laptop,rgb,D,U,87
120,Monitor,rgb,D,C,82
120,Monitor,rgb,D,D,80
120,Monitor,rgb,D,E,80
120,Monitor,rgb,D,S,96
120,Monitor,rgb,D,U,71
121,Laptop,rgb,D,C,102
121,Laptop,rgb,D,D,92
121,Laptop,rgb,D,E,91
121,Laptop,rgb,D,F,83
121,Laptop,rgb,D,T,76
121,Laptop,rgb,D,U,92
121,Monitor,rgb,D,C,79
121,Monitor,rgb,D,D,78
121,Monitor,rgb,D,E,81
121,Monitor,rgb,D,S,97
121,Monitor,rgb,D,U,75
122,Laptop,rgb,D,C,77
122,Laptop,rgb,D,D,94
122,Laptop,rgb,D,E,86
122,Laptop,rgb,D,F,67
122,Laptop,rgb,D,T,100
122,Laptop,rgb,D,U,100
122,Monitor,rgb,D,C,71
122,Monitor,rgb,D,D,69
122,Monitor,rgb,D,E,74
122,Monitor,rgb,D,S,79
122,Monitor,rgb,D,U,79
123,Laptop,rgb,D,C,84
123,Laptop,rgb,D,D,90
123,Laptop,rgb,D,E,94
123,Laptop,rgb,D,F,81
123,Laptop,rgb,D,T,76
123,Laptop,rgb,D,U,84
123,Monitor,rgb,D,C,67
123,Monitor,rgb,D,D,68
123,Monitor,rgb,D,E,75
123,Monitor,rgb,D,S,77
123,Monitor,rgb,D,U,85
124,Laptop,rgb,D,C,100
124,Laptop,rgb,D,D,84
124,Laptop,rgb,D,E,94
124,Laptop,rgb,D,F,82
124,Laptop,rgb,D,T,82
124,Laptop,rgb,D,U,96
124,Monitor,rgb,D,C,77
124,Monitor,rgb,D,D,91
124,Monitor,rgb,D,E,92
124,Monitor,rgb,D,S,89
124,Monitor,rgb,D,U,86
125,Laptop,rgb,D,C,97
125,Laptop,rgb,D,D,87
125,Laptop,rgb,D,E,97
125,Laptop,rgb,D,F,95
125,Laptop,rgb,D,T,82
125,Laptop,rgb,D,U,81
125,Monitor,rgb,D,C,76
125,Monitor,rgb,D,D,81
125,Monitor,rgb,D,E,77
125,Monitor,rgb,D,S,84
125,Monitor,rgb,D,U,79
126,Laptop,rgb,D,C,84
126,Laptop,rgb,D,D,91
126,Laptop,rgb,D,E,86
126,Laptop,rgb,D,F,83
126,Laptop,rgb,D,T,98
126,Laptop,rgb,D,U,89
126,Monitor,rgb,D,C,77
126,Monitor,rgb,D,D,90
126,Monitor,rgb,D,E,64
126,Monitor,rgb,D,S,84
126,Monitor,rgb,D,U,68
127,Laptop,rgb,D,C,62
127,Laptop,rgb,D,D,60
127,Laptop,rgb,D,E,64
127,Laptop,rgb,D,F,55
127,Laptop,rgb,D,T,73
127,Laptop,rgb,D,U,60
127,Monitor,rgb,D,C,65
127,Monitor,rgb,D,D,58
127,Monitor,rgb,D,E,64
127,Monitor,rgb,D,S,62
127,Monitor,rgb,D,U,76
128,Laptop,rgb,D,C,107
128,Laptop,rgb,D,D,107
128,Laptop,rgb,D,E,103
128,Laptop,rgb,D,F,93
128,Laptop,rgb,D,T,87
128,Laptop,rgb,D,U,92
128,Monitor,rgb,D,C,80
128,Monitor,rgb,D,D,86
128,Monitor,rgb,D,E,74
128,Monitor,rgb,D,S,91
128,Monitor,rgb,D,U,86
129,Laptop,rgb,D,C,77
129,Laptop,rgb,D,D,92
129,Laptop,rgb,D,E,77
129,Laptop,rgb,D,F,82
129,Laptop,rgb,D,T,99
129,Laptop,rgb,D,U,85
129,Monitor,rgb,D,C,94
129,Monitor,rgb,D,D,77
129,Monitor,rgb,D,E,88
129,Monitor,rgb,D,S,90
129,Monitor,rgb,D,U,82
130,Laptop,rgb,D,C,83
130,Laptop,rgb,D,D,92
130,Laptop,rgb,D,E,98
130,Laptop,rgb,D,F,89
130,Laptop,rgb,D,T,90
130,Laptop,rgb,D,U,90
130,Monitor,rgb,D,C,79
130,Monitor,rgb,D,D,82
130,Monitor,rgb,D,E,71
130,Monitor,rgb,D,S,60
130,Monitor,rgb,D,U,80
131,Laptop,rgb,D,C,95
131,Laptop,rgb,D,D,90
131,Laptop,rgb,D,E,83
131,Laptop,rgb,D,F,87
131,Laptop,rgb,D,T,77
131,Laptop,rgb,D,U,101
131,Monitor,rgb,D,C,71
131,Monitor,rgb,D,D,82
131,Monitor,rgb,D,E,64
131,Monitor,rgb,D,S,79
131,Monitor,rgb,D,U,86
132,Laptop,rgb,D,C,94
132,Laptop,rgb,D,D,103
132,Laptop,rgb,D,E,96
132,Laptop,rgb,D,F,74
132,Laptop,rgb,D,T,95
132,Laptop,rgb,D,U,93
132,Monitor,rgb,D,C,77
132,Monitor,rgb,D,D,76
132,Monitor,rgb,D,E,80
132,Monitor,rgb,D,S,74
132,Monitor,rgb,D,U,73
133,Laptop,rgb,D,C,92
133,Laptop,rgb,D,D,89
133,Laptop,rgb,D,E,80
133,Laptop,rgb,D,F,103
133,Laptop,rgb,D,T,91
133,Laptop,rgb,D,U,81
133,Monitor,rgb,D,C,87
133,Monitor,rgb,D,D,89
133,Monitor,rgb,D,E,84
133,Monitor,rgb,D,S,82
133,Monitor,rgb,D,U,104
134,Laptop,rgb,D,C,85
134,Laptop,rgb,D,D,90
134,Laptop,rgb,D,E,93
134,Laptop,rgb,D,F,83
134,Laptop,rgb,D,T,94
134,Laptop,rgb,D,U,82
134,Monitor,rgb,D,C,78
134,Monitor,rgb,D,D,80
134,Monitor,rgb,D,E,67
134,Monitor,rgb,D,S,82
134,Monitor,rgb,D,U,87
135,Laptop,rgb,D,C,76
135,Laptop,rgb,D,D,96
135,Laptop,rgb,D,E,81
135,Laptop,rgb,D,F,96
135,Laptop,rgb,D,T,68
135,Laptop,rgb,D,U,102
135,Monitor,rgb,D,C,84
135,Monitor,rgb,D,D,83
135,Monitor,rgb,D,E,82
135,Monitor,rgb,D,S,85
135,Monitor,rgb,D,U,81
136,Laptop,rgb,D,C,87
136,Laptop,rgb,D,D,94
136,Laptop,rgb,D,E,77
136,Laptop,rgb,D,F,84
136,Laptop,rgb,D,T,104
136,Laptop,rgb,D,U,86
136,Monitor,rgb,D,C,80
136,Monitor,rgb,D,D,86
136,Monitor,rgb,D,E,94
136,Monitor,rgb,D,S,81
136,Monitor,rgb,D,U,85
137,Laptop,rgb,D,C,81
137,Laptop,rgb,D,D,88
137,Laptop,rgb,D,E,88
137,Laptop,rgb,D,F,91
137,Laptop,rgb,D,T,92
137,Laptop,rgb,D,U,112
137,Monitor,rgb,D,C,81
137,Monitor,rgb,D,D,80
137,Monitor,rgb,D,E,72
137,Monitor,rgb,D,S,83
137,Monitor,rgb,D,U,72
138,Laptop,rgb,D,C,81
138,Laptop,rgb,D,D,79
138,Laptop,rgb,D,E,102
138,Laptop,rgb,D,F,92
138,Laptop,rgb,D,T,91
138,Laptop,rgb,D,U,75
138,Monitor,rgb,D,C,91
138,Monitor,rgb,D,D,80
138,Monitor,rgb,D,E,74
138,Monitor,rgb,D,S,79
138,Monitor,rgb,D,U,85
139,Laptop,rgb,D,C,95
139,Laptop,rgb,D,D,78
139,Laptop,rgb,D,E,88
139,Laptop,rgb,D,F,80
139,Laptop,rgb,D,T,89
139,Laptop,rgb,D,U,114
139,Monitor,rgb,D,C,79
139,Monitor,rgb,D,D,75
139,Monitor,rgb,D,E,79
139,Monitor,rgb,D,S,81
139,Monitor,rgb,D,U,100
140,Laptop,rgb,D,C,83
140,Laptop,rgb,D,D,84
140,Laptop,rgb,D,E,92
140,Laptop,rgb,D,F,94
140,Laptop,rgb,D,T,72
140,Laptop,rgb,D,U,91
140,Monitor,rgb,D,C,83
140,Monitor,rgb,D,D,74
140,Monitor,rgb,D,E,78
140,Monitor,rgb,D,S,79
140,Monitor,rgb,D,U,71
141,Laptop,rgb,D,C,95
141,Laptop,rgb,D,D,94
141,Laptop,rgb,D,E,94
141,Laptop,rgb,D,F,94
141,Laptop,rgb,D,T,97
141,Laptop,rgb,D,U,100
141,Monitor,rgb,D,C,77
141,Monitor,rgb,D,D,86
141,Monitor,rgb,D,E,75
141,Monitor,rgb,D,S,69
141,Monitor,rgb,D,U,76
142,Laptop,rgb,D,C,88
142,Laptop,rgb,D,E,91
142,Laptop,rgb,D,F,84
142,Laptop,rgb,D,S,81
142,Laptop,rgb,D,T,82
142,Laptop,rgb,D,U,97
142,Monitor,rgb,D,C,79
142,Monitor,rgb,D,D,76
142,Monitor,rgb,D,E,81
142,Monitor,rgb,D,S,74
142,Monitor,rgb,D,U,60
143,Laptop,rgb,D,C,81
143,Laptop,rgb,D,D,93
143,Laptop,rgb,D,E,91
143,Laptop,rgb,D,F,102
143,Laptop,rgb,D,T,99
143,Laptop,rgb,D,U,100
143,Monitor,rgb,D,C,81
143,Monitor,rgb,D,D,78
143,Monitor,rgb,D,E,77
143,Monitor,rgb,D,S,77
143,Monitor,rgb,D,U,80
144,Laptop,rgb,D,C,99
144,Laptop,rgb,D,D,79
144,Laptop,rgb,D,E,98
144,Laptop,rgb,D,F,91
144,Laptop,rgb,D,T,83
144,Laptop,rgb,D,U,85
144,Monitor,rgb,D,C,75
144,Monitor,rgb,D,D,85
144,Monitor,rgb,D,E,78
144,Monitor,rgb,D,S,74
144,Monitor,rgb,D,U,82
145,Laptop,rgb,D,C,97
145,Laptop,rgb,D,D,83
145,Laptop,rgb,D,E,76
145,Laptop,rgb,D,F,97
145,Laptop,rgb,D,T,102
145,Laptop,rgb,D,U,96
145,Monitor,rgb,D,C,75
145,Monitor,rgb,D,D,83
145,Monitor,rgb,D,E,76
145,Monitor,rgb,D,S,77
145,Monitor,rgb,D,U,83
146,Laptop,rgb,D,C,91
146,Laptop,rgb,D,D,86
146,Laptop,rgb,D,E,97
146,Laptop,rgb,D,F,95
146,Laptop,rgb,D,T,93
146,Laptop,rgb,D,U,107
146,Monitor,rgb,D,C,77
146,Monitor,rgb,D,D,81
146,Monitor,rgb,D,E,58
146,Monitor,rgb,D,S,76
146,Monitor,rgb,D,U,77
147,Laptop,rgb,D,C,83
147,Laptop,rgb,D,D,75
147,Laptop,rgb,D,E,58
147,Laptop,rgb,D,F,80
147,Laptop,rgb,D,T,86
147,Laptop,rgb,D,U,92
147,Monitor,rgb,D,C,72
147,Monitor,rgb,D,D,78
147,Monitor,rgb,D,E,85
147,Monitor,rgb,D,S,84
147,Monitor,rgb,D,U,101
148,Laptop,rgb,D,C,107
148,Laptop,rgb,D,D,121
148,Laptop,rgb,D,E,131
148,Laptop,rgb,D,F,90
148,Laptop,rgb,D,T,108
148,Laptop,rgb,D,U,98
148,Monitor,rgb,D,C,98
148,Monitor,rgb,D,D,94
148,Monitor,rgb,D,E,81
148,Monitor,rgb,D,S,89
148,Monitor,rgb,D,U,92
